City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Atlanta,1996,Shooting,Shooting,"DI DONNA, Roberto",ITA,Men,50m pistol (60 shots),M,Bronze
Atlanta,1996,Shooting,Shooting,"KOKOREV, Boris",RUS,Men,50m pistol (60 shots),M,Gold
Atlanta,1996,Shooting,Shooting,"BASINSKI, Igor",BLR,Men,50m pistol (60 shots),M,Silver
Atlanta,1996,Shooting,Shooting,"MAUER, Renata",POL,Women,50m rifle 3 positions (3x20 shots),W,Bronze
Atlanta,1996,Shooting,Shooting,"IVOSEV, Aleksandra",YUG,Women,50m rifle 3 positions (3x20 shots),W,Gold
Atlanta,1996,Shooting,Shooting,"GERASIMENOK, Irina",RUS,Women,50m rifle 3 positions (3x20 shots),W,Silver
Atlanta,1996,Shooting,Shooting,"WAIBEL JR, Wolfram",AUT,Men,50m rifle 3 positions (3x40 shots),M,Bronze
Atlanta,1996,Shooting,Shooting,"AMAT, Jean Pierre",FRA,Men,50m rifle 3 positions (3x40 shots),M,Gold
Atlanta,1996,Shooting,Shooting,"BELIAEV, Sergey",KAZ,Men,50m rifle 3 positions (3x40 shots),M,Silver
Atlanta,1996,Shooting,Shooting,"GONCI, Jozef",SVK,Men,50m rifle prone (60 shots),M,Bronze
Atlanta,1996,Shooting,Shooting,"KLEES, Christian",GER,Men,50m rifle prone (60 shots),M,Gold
Atlanta,1996,Shooting,Shooting,"BELIAEV, Sergey",KAZ,Men,50m rifle prone (60 shots),M,Silver
Atlanta,1996,Shooting,Shooting,"JANUS, Miroslav",CZE,Men,50m running target (30+30 shots),M,Bronze
Atlanta,1996,Shooting,Shooting,"YANG, Ling",CHN,Men,50m running target (30+30 shots),M,Gold
Atlanta,1996,Shooting,Shooting,"XIAO, Jun",CHN,Men,50m running target (30+30 shots),M,Silver
Atlanta,1996,Shooting,Shooting,"HUDDLESTON, Deserie",AUS,Women,double trap (120 targets),W,Bronze
Atlanta,1996,Shooting,Shooting,"RHODE, Kimberly",USA,Women,double trap (120 targets),W,Gold
Atlanta,1996,Shooting,Shooting,"KIERMAYER, Susanne",GER,Women,double trap (120 targets),W,Silver
Atlanta,1996,Shooting,Shooting,"ZHANG, Bing",CHN,Men,double trap (150 targets),M,Bronze
Atlanta,1996,Shooting,Shooting,"MARK, Russell",AUS,Men,double trap (150 targets),M,Gold
Atlanta,1996,Shooting,Shooting,"PERA, Albano",ITA,Men,double trap (150 targets),M,Silver
Atlanta,1996,Shooting,Shooting,"BENELLI, Andrea",ITA,Men,skeet (125 targets),M,Bronze
Atlanta,1996,Shooting,Shooting,"FALCO, Ennio",ITA,Men,skeet (125 targets),M,Gold
Atlanta,1996,Shooting,Shooting,"RZEPKOWSKI, Miroslaw",POL,Men,skeet (125 targets),M,Silver
Atlanta,1996,Shooting,Shooting,"BADE, Lance",USA,Men,trap (125 targets),M,Bronze
Atlanta,1996,Shooting,Shooting,"DIAMOND, Michael",AUS,Men,trap (125 targets),M,Gold
Atlanta,1996,Shooting,Shooting,"LAKATOS, Josh",USA,Men,trap (125 targets),M,Silver
Atlanta,1996,Softball,Softball,"BROWN, Joanne",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"COOPER, Kim",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"CRUDGINGTON, Carolyn",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"DIENELT, Kerry",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"EDEBONE, Peta",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"HARDING, Tanya",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"HOLLIDAY, Jennifer",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"LESTER, Jocelyn",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"MCDERMID, Sally",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"MCRAE, Francine",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"PETRIE, Haylea",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"RICHARDSON, Nicole",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"ROCHE, Melanie",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"WARD, Natalie",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"WILKINS, Brooke",AUS,Women,softball,W,Bronze
Atlanta,1996,Softball,Softball,"BERG, Laura",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"BOXX, Gillian",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"CORNELL, Sheila",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"FERNANDEZ, Lisa",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"GRANGER, Michele",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"HARRIGAN, Lori",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"HARRIS, Dionna",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"MAHER, Kim",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"O'BRIEN, Leah",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"RICHARDSON, Dorothy",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"SMITH, Julie",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"SMITH, Michele",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"STOKES, Shelly",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"TYLER, Danielle",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"WILLIAMS, Christa Lee",USA,Women,softball,W,Gold
Atlanta,1996,Softball,Softball,"AN, Zhongxin",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"CHEN, Hong",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"HE, Liping",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"LEI, Li",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"LIU, Xuqing",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"LIU, Yaju",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"MA, Ying",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"OU, Jingbai",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"TAO, Hua",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"WANG, Lihong",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"WANG, Ying",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"WEI, Qiang",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"XU, Jian",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"YAN, Fang",CHN,Women,softball,W,Silver
Atlanta,1996,Softball,Softball,"ZHANG, Chunfang",CHN,Women,softball,W,Silver
Atlanta,1996,Table Tennis,Table Tennis,"LEE, Chul Seung",KOR,Men,doubles,M,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"YOO, Nam-Kyu",KOR,Men,doubles,M,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"KONG, Linghui",CHN,Men,doubles,M,Gold
Atlanta,1996,Table Tennis,Table Tennis,"LIU, Guoliang",CHN,Men,doubles,M,Gold
Atlanta,1996,Table Tennis,Table Tennis,"LU, Lin",CHN,Men,doubles,M,Silver
Atlanta,1996,Table Tennis,Table Tennis,"WANG, Tao",CHN,Men,doubles,M,Silver
Atlanta,1996,Table Tennis,Table Tennis,"PARK, Hae-Jung",KOR,Women,doubles,W,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"RYU, Ji-Hye",KOR,Women,doubles,W,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"DENG, Yaping",CHN,Women,doubles,W,Gold
Atlanta,1996,Table Tennis,Table Tennis,"QIAO, Hong",CHN,Women,doubles,W,Gold
Atlanta,1996,Table Tennis,Table Tennis,"LIU, Wei",CHN,Women,doubles,W,Silver
Atlanta,1996,Table Tennis,Table Tennis,"QIAO, Yunping",CHN,Women,doubles,W,Silver
Atlanta,1996,Table Tennis,Table Tennis,"ROSSKOPF, Jörg",GER,Men,singles,M,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"LIU, Guoliang",CHN,Men,singles,M,Gold
Atlanta,1996,Table Tennis,Table Tennis,"WANG, Tao",CHN,Men,singles,M,Silver
Atlanta,1996,Table Tennis,Table Tennis,"QIAO, Hong",CHN,Women,singles,W,Bronze
Atlanta,1996,Table Tennis,Table Tennis,"DENG, Yaping",CHN,Women,singles,W,Gold
Atlanta,1996,Table Tennis,Table Tennis,"CHEN, Jing",TPE,Women,singles,W,Silver
Atlanta,1996,Tennis,Tennis,"GOELLNER, Marc-Kevin",GER,Men,doubles,M,Bronze
Atlanta,1996,Tennis,Tennis,"PRINOSIL, David",GER,Men,doubles,M,Bronze
Atlanta,1996,Tennis,Tennis,"WOODBRIDGE, Todd",AUS,Men,doubles,M,Gold
Atlanta,1996,Tennis,Tennis,"WOODFORDE, Mark",AUS,Men,doubles,M,Gold
Atlanta,1996,Tennis,Tennis,"BROAD, Neil",GBR,Men,doubles,M,Silver
Atlanta,1996,Tennis,Tennis,"HENMAN, Tim",GBR,Men,doubles,M,Silver
Atlanta,1996,Tennis,Tennis,"MARTINEZ, Conchita",ESP,Women,doubles,W,Bronze
Atlanta,1996,Tennis,Tennis,"SANCHEZ-VICARIO, Arantxa",ESP,Women,doubles,W,Bronze
Atlanta,1996,Tennis,Tennis,"FERNANDEZ, Gigi",USA,Women,doubles,W,Gold
Atlanta,1996,Tennis,Tennis,"FERNANDEZ, Mary Joe",USA,Women,doubles,W,Gold
Atlanta,1996,Tennis,Tennis,"NOVOTNA, Jana",CZE,Women,doubles,W,Silver
Atlanta,1996,Tennis,Tennis,"SUKOVA, Helena",CZE,Women,doubles,W,Silver
Atlanta,1996,Tennis,Tennis,"PAES, Leander",IND,Men,singles,M,Bronze
Atlanta,1996,Tennis,Tennis,"AGASSI, Andre",USA,Men,singles,M,Gold
Atlanta,1996,Tennis,Tennis,"BRUGUERA, Sergi",ESP,Men,singles,M,Silver
Atlanta,1996,Tennis,Tennis,"NOVOTNA, Jana",CZE,Women,singles,W,Bronze
Atlanta,1996,Tennis,Tennis,"DAVENPORT, Lindsay",USA,Women,singles,W,Gold
Atlanta,1996,Tennis,Tennis,"SANCHEZ-VICARIO, Arantxa",ESP,Women,singles,W,Silver
Atlanta,1996,Volleyball,Beach volley.,"CHILD, John",CAN,Men,beach volleyball,M,Bronze
Atlanta,1996,Volleyball,Beach volley.,"HEESE, Mark",CAN,Men,beach volleyball,M,Bronze
Atlanta,1996,Volleyball,Beach volley.,"KIRALY, Charles",USA,Men,beach volleyball,M,Gold
Atlanta,1996,Volleyball,Beach volley.,"STEFFES, Kent",USA,Men,beach volleyball,M,Gold
Atlanta,1996,Volleyball,Beach volley.,"DODD, Michael",USA,Men,beach volleyball,M,Silver
Atlanta,1996,Volleyball,Beach volley.,"WHITMARSH, Mike",USA,Men,beach volleyball,M,Silver
Atlanta,1996,Volleyball,Beach volley.,"COOK, Natalie",AUS,Women,beach volleyball,W,Bronze
Atlanta,1996,Volleyball,Beach volley.,"POTTHARST, Kerri",AUS,Women,beach volleyball,W,Bronze
Atlanta,1996,Volleyball,Beach volley.,"PIRES, Sandra",BRA,Women,beach volleyball,W,Gold
Atlanta,1996,Volleyball,Beach volley.,"SILVA CRUZ, Jacqueline Cruz",BRA,Women,beach volleyball,W,Gold
Atlanta,1996,Volleyball,Beach volley.,"RODRIGUES, Monica",BRA,Women,beach volleyball,W,Silver
Atlanta,1996,Volleyball,Beach volley.,"SAMUEL RAMOS, Adriana",BRA,Women,beach volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"BATEZ, Vladimir",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"BRDJOVIC, Dejan",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"DJURIC, Djordje",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"GERIC, Andrija",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"GRBIC, Nikola",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"GRBIC, Vladimir",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"JOKANOVIC, Rajko",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"KOVAC, Slobodan",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"MESTER, Djula",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"PETROVIC, Zarko",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"TANASKOVIC, Zeljko",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"VUJEVIC, Goran",YUG,Men,volleyball,M,Bronze
Atlanta,1996,Volleyball,Volleyball,"BLANGE, Peter",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"GORTZEN, Guido",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"GRABERT, Rob",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"HELD, Henk-Jan",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"LATUHIHIN, Misha",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"POSTHUMA, Jan",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"RODENBURG, Brecht",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"SCHUIL, Richard",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"VAN DE GOOR, Bas",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"VAN DE GOOR, Mike",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"VAN DER MEULEN, Olof",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"ZWERVER, Ronald",NED,Men,volleyball,M,Gold
Atlanta,1996,Volleyball,Volleyball,"BERNARDI, Lorenzo",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"BOVOLENTA, Vigor",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"BRACCI, Marco",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"CANTAGALLI, Luca",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"GARDINI, Andrea",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"GIANI, Andrea",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"GRAVINA, Pasquale",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"MEONI, Marco",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"PAPI, Samuele",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"SARTORETTI, Andrea",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"TOFOLI, Paolo",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"ZORZI, Andrea",ITA,Men,volleyball,M,Silver
Atlanta,1996,Volleyball,Volleyball,"ALVARES, Ana Margarita",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"BARROS, Leila",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"BODZIAK, Ericleia ""Filo""",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"CALDEIRA, Hilma Aparecida",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"CONNELLY, Ana Paula",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"CUNHA, Marcia Regina",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"DIAS, Virna",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"MOSER, Ana Beatriz",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"SANGLARD, Ana Flavia",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"SOUZA, Helia",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"SURUAGY, Sandra",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"VENTURINI, Fernanda",BRA,Women,volleyball,W,Bronze
Atlanta,1996,Volleyball,Volleyball,"AGUERO, Taimaris",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"BELL, Regla Maritza",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"CARVAJAL, Magaly Esther",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"COSTA, Marlenis",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"FERNANDEZ, Ana Ibis",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"FRANCIA, Mirka",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"GATO, Idalmis",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"IZQUIERDO, Lilia",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"LUIS, Alejandrina",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"O'FARRILL, Raisa",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"RUIZ, Yumilka",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"TORRES, Regla",CUB,Women,volleyball,W,Gold
Atlanta,1996,Volleyball,Volleyball,"CUI, Yong-Mei",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"HE, Qi",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"LAI, Yawen",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"LI, Yan",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"LIU, Xiaoning",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"PAN, Wenli",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"SUN, Yue",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"WANG, Lina",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"WANG, Yi",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"WANG, Ziling",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"WU, Yongmei",CHN,Women,volleyball,W,Silver
Atlanta,1996,Volleyball,Volleyball,"ZHU, Yunying",CHN,Women,volleyball,W,Silver
Atlanta,1996,Weightlifting,Weightlifting,"MINCHEV, Sevdalin",BUL,Men,"- 54kg, total (flyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"MUTLU, Halil",TUR,Men,"- 54kg, total (flyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"ZHANG, Xiangsen",CHN,Men,"- 54kg, total (flyweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"BOTEV, Stefan",AUS,Men,"+ 108kg, total (super heavyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"CHEMERKIN, Andrey",RUS,Men,"+ 108kg, total (super heavyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"WELLER, Ronny",GER,Men,"+ 108kg, total (super heavyweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"PECHALOV, Nikolay",BUL,Men,"54 - 59kg, total (bantamweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"TANG, Ningsheng",CHN,Men,"54 - 59kg, total (bantamweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"SAMPANIS, Leonidas",GRE,Men,"54 - 59kg, total (bantamweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"XIAO, Jiangang",CHN,Men,"59 - 64kg, total (featherweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"SULEYMANOGLU, Naim",TUR,Men,"59 - 64kg, total (featherweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"LEONIDIS, Valerios",GRE,Men,"59 - 64kg, total (featherweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"FERI, Attila",HUN,Men,"64 - 70kg, total (lightweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"ZHAN, Xugang",CHN,Men,"64 - 70kg, total (lightweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"KIM, Myong Nam",PRK,Men,"64 - 70kg, total (lightweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"JON, Chol Ho",PRK,Men,"70 - 76kg, total (middleweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"LARA, Pablo",CUB,Men,"70 - 76kg, total (middleweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"YOTOV, Yoto Vassilev",BUL,Men,"70 - 76kg, total (middleweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"COFALIK, Andrzej",POL,Men,"76 - 83kg, total (light-heavyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"DIMAS, Pyrros",GRE,Men,"76 - 83kg, total (light-heavyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"HUSTER, Marc",GER,Men,"76 - 83kg, total (light-heavyweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"CARUSO, Oliver",GER,Men,"83 - 91kg, total (middle-heavyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"PETROV, Aleksey",RUS,Men,"83 - 91kg, total (middle-heavyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"KOKAS, Leonidas",GRE,Men,"83 - 91kg, total (middle-heavyweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"HORDIYCHUK, Mykola",UKR,Men,"91 - 99kg, total (first-heavyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"KAKIASVILIS, Akakios",GRE,Men,"91 - 99kg, total (first-heavyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"KHRAPATY, Anatoli",KAZ,Men,"91 - 99kg, total (first-heavyweight)",M,Silver
Atlanta,1996,Weightlifting,Weightlifting,"VLAD, Nicu",ROU,Men,"99 - 108kg, total (heavyweight)",M,Bronze
Atlanta,1996,Weightlifting,Weightlifting,"TAIMAZOV, Timour",UKR,Men,"99 - 108kg, total (heavyweight)",M,Gold
Atlanta,1996,Weightlifting,Weightlifting,"SYRTSOV, Serguei",RUS,Men,"99 - 108kg, total (heavyweight)",M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"VILA, Alexis",CUB,Men,- 48kg (light-flyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"KIM, Il",PRK,Men,- 48kg (light-flyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"MKRCHYAN, Armen",ARM,Men,- 48kg (light-flyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"BAUMGARTNER, Bruce Robert",USA,Men,100 - 130kg (super heavyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"DEMIR, Mahmut",TUR,Men,100 - 130kg (super heavyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"MEDVEDEV, Aleksey",BLR,Men,100 - 130kg (super heavyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"MAMYROV, Maulen",KAZ,Men,48 - 52kg (flyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"DIMITROV, Valentin Yordanov",BUL,Men,48 - 52kg (flyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"ABDULLAYEV, Namig",AZE,Men,48 - 52kg (flyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"RI, Yong Sam",PRK,Men,52 - 57kg (bantamweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"CROSS, Kendall Duane",USA,Men,52 - 57kg (bantamweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"SISSAOURI, Giuvi",CAN,Men,52 - 57kg (bantamweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"TEDEYEV, Elbrus",UKR,Men,57 - 62kg (featherweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"BRANDS, Tom",USA,Men,57 - 62kg (featherweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"JANG, Jae-Sung",KOR,Men,57 - 62kg (featherweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"ZOZIROV, Zaza",UKR,Men,62 - 68kg (lightweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"BOGIYEV, Vadim",RUS,Men,62 - 68kg (lightweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"SAUNDERS, Townsend",USA,Men,62 - 68kg (lightweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"OTA, Takuya",JPN,Men,68 - 74kg (welterweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"SAYTIEV, Buvaysa",RUS,Men,68 - 74kg (welterweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"PARK, Jang-Soon",KOR,Men,68 - 74kg (welterweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"KHADEM AZGHADI, Amir Reza",IRI,Men,74 - 82kg (middleweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"MAGOMEDOV, Khadzhimurad",RUS,Men,74 - 82kg (middleweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"YANG, Hyun-Mo",KOR,Men,74 - 82kg (middleweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"KURTANIDZE, Eldari",GEO,Men,82 - 90kg (light-heavyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"KHADEM AZGHADI, Rasul",IRI,Men,82 - 90kg (light-heavyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"KHADARTSEV, Makharbek",RUS,Men,82 - 90kg (light-heavyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Free.,"SABEJEW, Arawat",GER,Men,90 - 100kg (heavyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Free.,"ANGLE, Kurt",USA,Men,90 - 100kg (heavyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Free.,"JADIDI, Abbas",IRI,Men,90 - 100kg (heavyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Gre-R,"GULYOV, Zafar",RUS,Men,- 48kg (light-flyweight),M,Bronze
Atlanta,1996,Wrestling,Wrestling Gre-R,"SIM, Kwon-Ho",KOR,Men,- 48kg (light-flyweight),M,Gold
Atlanta,1996,Wrestling,Wrestling Gre-R,"PAVLOV, Aleksandr",BLR,Men,- 48kg (light-flyweight),M,Silver
Atlanta,1996,Wrestling,Wrestling Gre-R,"MOUREIKO, Serguei",MDA,Men,100 - 130kg (super heavyweight),M,Bronze
